,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2021-02-13,Connor Mackey,away,Calgary Flames,Vancouver Canucks,D,13.933333333333,0,0,0,0.03,0,0,0,0,0,0,1,0.19,1.01,20202021,0.500866666666656,0.500866666666656,0.500866666666656,0.500866666666656,-0.500866666666656,-0.499133333333344,-0.310866666666656,-0.509133333333344,0.015,0.0,-0.946866666666656,-1.1280041666666818,-2.0598708333333375,1996-09-12,24.438356164383563,1,0.0,-0.19362614202439887,-0.19362614202439887,-0.21101364969381356,-0.049521514829185063,-0.036270767803100935,1,-0.049521514829185063
1,2021-02-15,Connor Mackey,away,Calgary Flames,Vancouver Canucks,D,14.45,0,0,1,0.01,0,3,0,0,0,2,0,0.49,0.39,20202021,0.5174,0.5174,0.5174,0.5174,1.4826000000000001,0.5174,-0.02739999999999998,0.12739999999999996,0.555,-0.44999999999999996,0.3166,0.8967625,1.3183625,1996-09-12,24.443835616438356,2,-0.19443389559317206,-0.062432792252270164,-0.062432792252270164,-0.0669386194156758,-0.04859847747872787,-0.03579195630483806,1,-0.04859847747872787
2,2021-02-19,Connor Mackey,home,Calgary Flames,Edmonton Oilers,D,8.6,0,0,0,0.01,0,0,0,0,0,0,0,0.31,0.47,20202021,0.3302,0.3302,0.3302,0.3302,-0.3302,0.3302,-0.020199999999999996,-0.13979999999999998,0.005,0.0,-0.5842,0.4436625000000002,-0.13553749999999987,1996-09-12,24.454794520547946,3,-0.06349931546550985,-0.06833223582988568,-0.06833223582988568,-0.07021648568101059,-0.04672124359864789,-0.03480805876876357,1,-0.04672124359864789
3,2021-05-16,Connor Mackey,away,Calgary Flames,Vancouver Canucks,D,14.333333333333,0,1,0,0.01,0,3,3,0,0,2,1,0.27,0.58,20202021,0.5136666666666561,0.5136666666666561,0.5136666666666561,0.5136666666666561,1.486333333333344,-0.48633333333334394,-0.24366666666665604,-0.0663333333333439,0.705,0.0,-0.03166666666665596,-0.12060416666668172,0.5527291666666623,1996-09-12,24.69041095890411,4,-0.0692781047046968,-0.021417416592305394,-0.021417416592305394,-0.020706760980404706,0.0021413682321217925,-0.0050898580158531695,1,0.0021413682321217925
4,2021-05-18,Connor Mackey,away,Calgary Flames,Vancouver Canucks,D,13.966666666667,0,0,0,0.0,0,1,1,0,0,0,0,0.31,0.52,20202021,0.501933333333344,0.501933333333344,0.501933333333344,0.501933333333344,-0.501933333333344,0.501933333333344,-0.191933333333344,-0.018066666666656017,0.0,0.0,-0.755933333333344,0.575529166666682,-0.18040416666666204,1996-09-12,24.695890410958903,5,-0.015559296448888493,-0.032722927324347804,-0.032722927324347804,-0.031513168946089964,0.0034414279017400493,-0.004200413127118972,1,0.0034414279017400493
5,2021-05-19,Connor Mackey,home,Calgary Flames,Vancouver Canucks,D,19.683333333333,1,0,0,0.32,0,0,0,0,0,1,0,1.16,0.26,20202021,0.6848666666666561,0.6848666666666561,0.6848666666666561,0.6848666666666561,0.3151333333333439,0.6848666666666561,0.47513333333334384,0.42486666666665607,0.91,0.0,0.8211333333333437,1.4364958333333182,3.167629166666662,1996-09-12,24.698630136986303,6,-0.02871023837544474,0.18256995778001212,0.18256995778001212,0.1754654915073176,0.0040916792409955586,-0.0037544633480028344,1,0.0040916792409955586
6,2022-04-07,Connor Mackey,away,Calgary Flames,San Jose Sharks,D,14.783333333333,0,0,0,0.19,0,0,0,0,0,0,0,0.9,0.45,20212022,0.528066666666656,0.528066666666656,0.528066666666656,0.528066666666656,-0.528066666666656,0.528066666666656,0.371933333333344,0.07806666666665601,0.095,0.0,0.16193333333334403,0.7740958333333181,1.031029166666662,1996-09-12,25.583561643835615,7,0.20786405257916418,0.23680390527652756,0.23680390527652756,0.22565762042299906,0.17688604192207485,0.1484925395953254,1,0.17688604192207485
7,2022-04-09,Connor Mackey,away,Calgary Flames,Seattle Kraken,D,15.316666666667,0,0,0,0.11,1,0,0,0,0,0,0,0.19,0.09,20212022,0.545133333333344,0.545133333333344,0.545133333333344,0.545133333333344,-0.545133333333344,0.545133333333344,-0.355133333333344,0.45513333333334405,0.10500000000000001,0.0,-0.991133333333344,1.6266291666666821,0.7404958333333381,1996-09-12,25.589041095890412,8,0.3071138722099537,0.26751645897959314,0.26751645897959314,0.2678389389601685,0.17764843154884638,0.14931590729665234,1,0.17764843154884638
8,2022-04-12,Connor Mackey,home,Calgary Flames,Seattle Kraken,D,10.633333333333,0,0,1,0.0,0,1,0,0,0,1,2,0.84,0.58,20212022,0.395266666666656,0.395266666666656,0.395266666666656,0.395266666666656,0.604733333333344,-1.604733333333344,0.44473333333334397,-0.18473333333334396,0.55,-0.15,0.598733333333344,-0.8658041666666818,0.1329291666666622,1996-09-12,25.5972602739726,9,0.35390390080991874,0.2596605575045671,0.2596605575045671,0.25918354556012063,0.17874934321849378,0.15052815618424284,1,0.17874934321849378
9,2022-10-20,Connor Mackey,home,Calgary Flames,Buffalo Sabres,D,10.833333333333,0,0,0,0.01,1,0,0,0,0,1,1,0.56,0.8,20222023,0.401666666666656,0.401666666666656,0.401666666666656,0.401666666666656,0.598333333333344,-0.598333333333344,0.15833333333334404,-0.39833333333334403,0.055,0.0,0.14433333333334397,-0.787604166666682,-0.588270833333338,1996-09-12,26.12054794520548,10,0.3322596377011536,0.21212955789517918,0.21212955789517918,0.23845005100907307,0.08484834194364618,0.0861856439364889,1,0.08484834194364618
