,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Adjusted,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2015-12-16,Conor Sheary,away,Pittsburgh Penguins,Boston Bruins,L,16.683333333333,0,0,0,0.14,0,0,0,0,1,0,1,0.36,0.4,20152016,0.5888666666666561,0.5888666666666561,0.5888666666666561,0.5888666666666561,-0.5888666666666561,-0.4111333333333439,-0.22886666666665612,0.18886666666665608,0.07,-0.01,-0.5430416666666601,0.11185124999998863,-0.37119041666667146,1992-06-08,23.53698630136986,1,38.0261155913977,0.0,-0.034891589886386846,-0.034891589886386846,-0.038272222634184706,0.04203540634978063,0.0560128537527836,1.008185929478319,0.04237950522175242
1,2015-12-18,Conor Sheary,home,Pittsburgh Penguins,Boston Bruins,L,14.766666666667,1,0,1,0.2,0,0,1,0,0,2,1,0.5,0.67,20152016,0.5275333333333441,0.5275333333333441,0.5275333333333441,0.5275333333333441,1.472466666666656,-0.47246666666665593,-0.027533333333344068,-0.14246666666665597,1.4000000000000001,0.15,0.8327916666666598,-0.4126987499999887,1.9700929166666712,1992-06-08,23.542465753424658,2,113.5513844086023,-0.03503714774317329,0.13907839000957956,0.13907839000957956,0.15178754079503048,0.052749724148568905,0.06607585416897564,1.008059056920192,0.05317483717800665
2,2015-12-19,Conor Sheary,home,Pittsburgh Penguins,Carolina Hurricanes,L,15.866666666667,0,0,0,0.58,0,0,0,0,0,0,0,1.22,0.1,20152016,0.5627333333333441,0.5627333333333441,0.5627333333333441,0.5627333333333441,-0.5627333333333441,0.5627333333333441,0.6572666666666559,0.4627333333333441,0.29,0.0,0.010791666666659927,1.0314212500000115,1.3322129166666714,1992-06-08,23.545205479452054,3,92.97461021505391,0.13850957926493287,0.2353626107851849,0.2353626107851849,0.2547634410710725,0.0634167363403315,0.07611581479275972,1.0079960215623838,0.0639238179315248
3,2015-12-21,Conor Sheary,home,Pittsburgh Penguins,Columbus Blue Jackets,L,16.75,0,0,0,0.22,0,0,0,0,0,0,2,0.49,0.39,20152016,0.5910000000000001,0.5910000000000001,0.5910000000000001,0.5910000000000001,-0.5910000000000001,-1.4089999999999998,-0.10100000000000009,0.20100000000000007,0.11,0.0,-0.4631250000000001,-0.30636874999999997,-0.6594937500000001,1992-06-08,23.55068493150685,4,28.726008064516126,0.23376349149114936,0.16776539054081585,0.16776539054081585,0.18416648560269008,0.07403344536335985,0.0861311779614971,1.007870751396318,0.07461614420682774
4,2015-12-26,Conor Sheary,away,Pittsburgh Penguins,Minnesota Wild,L,11.966666666667,0,0,0,0.11,0,0,0,0,0,0,1,0.67,0.29,20152016,0.437933333333344,0.437933333333344,0.437933333333344,0.437933333333344,-0.437933333333344,-0.5620666666666561,0.23206666666665604,0.14793333333334402,0.055,0.0,-0.25495833333334,0.13754125000001138,-0.06241708333332863,1992-06-08,23.564383561643837,5,47.986545698924886,0.16751806758463217,0.1513971684877509,0.1513971684877509,0.16154832457363835,0.0845975360406835,0.0961207460092392,1.0075622338501369,0.08523728239136853
5,2015-12-27,Conor Sheary,away,Pittsburgh Penguins,Winnipeg Jets,L,10.466666666667,0,0,0,0.05,0,0,0,0,0,0,0,0.18,0.29,20152016,0.389933333333344,0.389933333333344,0.389933333333344,0.389933333333344,-0.389933333333344,0.389933333333344,-0.20993333333334402,0.09993333333334403,0.025,0.0,-0.53120833333334,0.5237412500000114,0.01753291666667134,1992-06-08,23.567123287671233,6,50.5655779569894,0.1515014043853461,0.14239190277307864,0.14239190277307864,0.15531407424716548,0.09510732697892287,0.10608365433737532,1.0075013267849189,0.0958207581182319
6,2015-12-30,Conor Sheary,home,Pittsburgh Penguins,Toronto Maple Leafs,L,9.6666666666667,0,0,0,0.17,0,0,0,0,0,0,1,0.44,0.43,20152016,0.3643333333333344,0.3643333333333344,0.3643333333333344,0.3643333333333344,-0.3643333333333344,-0.6356666666666656,0.0756666666666656,-0.0656666666666656,0.085,0.0,-0.35270833333333407,-0.17911874999999877,-0.4468270833333328,1992-06-08,23.575342465753426,7,35.58622311827959,0.1427616441288223,0.10472872318619256,0.10472872318619256,0.11128558968838047,0.1055617164541336,0.11601934199102004,1.007320193896776,0.10633444868665434
7,2015-12-31,Conor Sheary,away,Pittsburgh Penguins,Detroit Red Wings,L,9.9166666666667,0,0,0,0.14,1,0,0,0,0,0,0,0.86,0.49,20152016,0.3723333333333344,0.3723333333333344,0.3723333333333344,0.3723333333333344,-0.3723333333333344,0.3723333333333344,0.4876666666666656,-0.11766666666666559,0.12000000000000001,0.0,-0.095208333333334,0.16493125000000114,0.18972291666666713,1992-06-08,23.578082191780823,8,56.120094086021524,0.1064593934444101,0.10991123373741069,0.10991123373741069,0.11915327036255569,0.11596012544549719,0.12592752106794114,1.0072603448595323,0.11680203594618613
8,2016-01-02,Conor Sheary,home,Pittsburgh Penguins,New York Islanders,L,13.816666666667,0,0,0,0.0,0,1,1,0,0,1,0,0.46,0.52,20152016,0.49713333333334403,0.49713333333334403,0.49713333333334403,0.49713333333334403,0.5028666666666559,0.49713333333334403,-0.03713333333334401,-0.022866666666655988,0.0,0.0,0.20179166666665993,0.24731125000001142,0.44910291666667135,1992-06-08,23.583561643835615,9,64.48719086021521,0.11129744399685614,0.12970995616095793,0.12970995616095793,0.13952837921258002,0.1263024399444203,0.13580814601490993,1.0071414381602866,0.12720442100877669
9,2016-01-05,Conor Sheary,home,Pittsburgh Penguins,Chicago Blackhawks,L,11.516666666667,0,0,0,0.03,0,0,0,0,0,0,0,0.29,0.69,20152016,0.423533333333344,0.423533333333344,0.423533333333344,0.423533333333344,-0.423533333333344,0.423533333333344,-0.133533333333344,-0.26646666666665597,0.015,0.0,-0.48345833333334,-0.12034874999998857,-0.5888070833333285,1992-06-08,23.59178082191781,10,31.006223118279724,0.1299148843855187,0.08943330937967353,0.08943330937967353,0.09593322506572828,0.13658895418464836,0.1456613836213965,1.0069650527851302,0.13754030346041016
