,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2022-10-12,Andrei Kuzmenko,away,Vancouver Canucks,Edmonton Oilers,L,17.716666666667,1,0,0,0.8,0,0,0,0,0,1,0,0.81,0.09,20222023,0.621933333333344,0.621933333333344,0.621933333333344,0.621933333333344,0.378066666666656,0.621933333333344,0.18806666666665606,0.531933333333344,1.15,0.0,0.3425416666666601,1.1116912500000113,2.604232916666671,1996-02-04,26.704109589041096,1,0.0,0.24479572428875485,0.24479572428875485,0.288511932241979,0.2706452023011174,0.35438995014254543,1,0.2706452023011174
1,2022-10-15,Andrei Kuzmenko,away,Vancouver Canucks,Philadelphia Flyers,L,14.6,0,0,0,1.2,1,0,0,0,0,0,0,1.45,0.53,20222023,0.5222,0.5222,0.5222,0.5222,-0.5222,0.5222,0.9278,-0.007800000000000029,0.65,0.0,0.1798749999999999,0.25710124999999995,1.0869762499999998,1996-02-04,26.71232876712329,2,0.24581694290028785,0.31787066758527177,0.31787066758527177,0.37842485634422945,0.29186329752447226,0.3570213319287221,1,0.29186329752447226
2,2022-10-17,Andrei Kuzmenko,away,Vancouver Canucks,Washington Capitals,L,15.916666666667,0,1,0,0.35,0,0,0,0,0,1,1,0.41,0.66,20222023,0.564333333333344,0.564333333333344,0.564333333333344,0.564333333333344,0.435666666666656,-0.435666666666656,-0.15433333333334404,-0.09566666666665602,0.875,0.0,0.1285416666666599,-0.3563687499999887,0.6471729166666712,1996-02-04,26.71780821917808,3,0.31874744566957136,0.34444488008525864,0.34444488008525864,0.41697575602489195,0.30364161478484386,0.35844323193020133,1,0.30364161478484386
3,2022-10-18,Andrei Kuzmenko,away,Vancouver Canucks,Columbus Blue Jackets,L,14.433333333333,0,0,0,0.0,1,0,0,0,0,0,2,0.21,0.51,20222023,0.516866666666656,0.516866666666656,0.516866666666656,0.516866666666656,-0.516866666666656,-1.483133333333344,-0.3068666666666561,0.006866666666656029,0.05,0.0,-0.59179166666666,-0.5895987500000114,-1.1313904166666715,1996-02-04,26.720547945205478,4,0.3450430059934014,0.23296065985641853,0.23296065985641853,0.3140020578714314,0.30890683754707643,0.35905265971575845,1,0.30890683754707643
4,2022-10-20,Andrei Kuzmenko,away,Vancouver Canucks,Minnesota Wild,L,15.383333333333,0,0,0,0.47,0,0,0,0,0,0,1,0.89,0.21,20222023,0.547266666666656,0.547266666666656,0.547266666666656,0.547266666666656,-0.547266666666656,-0.452733333333344,0.342733333333344,0.33726666666665606,0.235,0.0,-0.18579166666665997,0.39039124999998864,0.43959958333332866,1996-02-04,26.726027397260275,5,0.23540105952652085,0.24765470552961644,0.24765470552961644,0.3310935046416233,0.3204071880943084,0.36227553364567067,1,0.3204071880943084
5,2022-10-22,Andrei Kuzmenko,home,Vancouver Canucks,Buffalo Sabres,L,18.5,0,0,0,0.41,1,0,0,0,0,0,2,1.3,0.49,20222023,0.647,0.647,0.647,0.647,-0.647,-1.353,0.653,0.15700000000000003,0.255,0.0,0.008124999999999993,-0.41651874999999994,-0.15339374999999994,1996-02-04,26.731506849315068,6,0.2495670996575101,0.22067552432648058,0.22067552432648058,0.2556706036875986,0.3365833399489993,0.37187051381720126,1,0.3365833399489993
6,2022-10-24,Andrei Kuzmenko,home,Vancouver Canucks,Carolina Hurricanes,L,11.9,0,0,0,0.09,0,0,0,0,0,0,1,0.12,0.91,20222023,0.4358,0.4358,0.4358,0.4358,-0.4358,-0.5642,-0.3158,-0.4742,0.045,0.0,-0.597375,-0.9187387500000003,-1.4711137500000002,1996-02-04,26.736986301369864,7,0.22333221394030928,0.11253548681143248,0.11253548681143248,0.11346166934784559,0.3562858675161408,0.3867162709556265,1,0.3562858675161408
7,2022-10-27,Andrei Kuzmenko,away,Vancouver Canucks,Seattle Kraken,L,16.383333333333,1,0,1,0.13,0,0,0,0,0,2,0,0.59,0.4,20222023,0.579266666666656,0.579266666666656,0.579266666666656,0.579266666666656,1.4207333333333438,0.579266666666656,0.01073333333334392,0.17926666666665603,1.365,0.0,0.85670833333334,0.5390912499999886,2.7607995833333288,1996-02-04,26.745205479452054,8,0.11938622308144688,0.274013066168542,0.274013066168542,0.3043145306566398,0.38641002501925326,0.41195854969018214,1,0.38641002501925326
8,2022-10-28,Andrei Kuzmenko,home,Vancouver Canucks,Pittsburgh Penguins,L,13.066666666667,1,1,0,0.53,2,0,0,0,0,1,0,0.47,0.79,20222023,0.473133333333344,0.473133333333344,0.473133333333344,0.473133333333344,0.5268666666666559,0.473133333333344,-0.003133333333344035,-0.316866666666656,1.815,0.0,0.22304166666665992,-0.2373387499999886,1.8007029166666713,1996-02-04,26.747945205479454,9,0.2728840670854668,0.36312642035170783,0.36312642035170783,0.3799335840811029,0.39638390291602704,0.4208518549839712,1,0.39638390291602704
9,2022-11-01,Andrei Kuzmenko,home,Vancouver Canucks,New Jersey Devils,L,20.7,0,0,0,0.6,1,0,1,0,0,0,1,1.02,0.3,20222023,0.7174,0.7174,0.7174,0.7174,-0.7174,-0.28259999999999996,0.3026,0.41740000000000005,0.35,0.15,-0.21087500000000006,0.41922125000000005,0.70834625,1996-02-04,26.75890410958904,10,0.35694407813752604,0.38247780156658573,0.38247780156658573,0.3735112119192527,0.43941134365096673,0.46269214894176536,1,0.43941134365096673
