,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2019-10-10,Barrett Hayton,home,Arizona Coyotes,Vegas Golden Knights,C,11.4,0,0,1,0.11,0,1,1,0,0,1,0,0.87,0.52,20192020,0.4198,0.4198,0.4198,0.4198,0.5802,0.4198,0.4502,-0.10020000000000001,0.6050000000000001,0.0,0.5063749999999999,0.16466124999999998,1.27603625,2000-06-09,19.34794520547945,1,0.0,0.11994634429138437,0.11994634429138437,0.1308141149262046,0.11981098885873027,0.1562554664554636,2.0197392275925963,0.24198695409463705
1,2019-10-12,Barrett Hayton,away,Arizona Coyotes,Colorado Avalanche,C,11.516666666667,0,0,0,0.22,0,0,2,0,0,0,1,0.3,0.34,20192020,0.423533333333344,0.423533333333344,0.423533333333344,0.423533333333344,-0.423533333333344,-0.576466666666656,-0.12353333333334399,0.08353333333334395,0.11,0.3,-0.47720833333334,0.03715125000001129,-0.030057083333328738,2000-06-09,19.353424657534248,2,0.12044672655717602,0.10693073584009442,0.10693073584009442,0.11858494537705024,0.11868022929821065,0.1529711426532882,2.014376255124555,0.2390666358510531
2,2019-10-25,Barrett Hayton,away,Arizona Coyotes,New Jersey Devils,C,12.9,1,0,0,0.11,0,0,0,2,2,2,0,0.29,0.42,20192020,0.4678,0.4678,0.4678,0.4678,1.5322,0.4678,-0.1778,0.04780000000000001,0.805,0.0,0.7388750000000001,0.38596125,1.9298362500000001,2000-06-09,19.389041095890413,3,0.1074204176546486,0.2540365592464474,0.2540365592464474,0.24607634374230317,0.11755726939478675,0.14982261835994437,1.9804053615017383,0.23281104659293989
3,2019-10-28,Barrett Hayton,away,Arizona Coyotes,Buffalo Sabres,C,13.433333333333,0,1,0,0.15,0,0,0,0,0,1,0,0.47,0.38,20192020,0.484866666666656,0.484866666666656,0.484866666666656,0.484866666666656,0.515133333333344,0.484866666666656,-0.014866666666656037,0.104866666666656,0.7749999999999999,0.0,0.21570833333333994,0.4722012499999886,1.4629095833333285,2000-06-09,19.397260273972602,4,0.25593814637614704,0.3453545177900687,0.3453545177900687,0.37357750338922985,0.11644399703106284,0.1468419993400075,1.9727782096119184,0.22971817998299568
4,2019-10-30,Barrett Hayton,home,Arizona Coyotes,Montreal Canadiens,C,13.683333333333,0,0,0,0.12,0,0,0,2,3,0,1,0.28,0.98,20192020,0.492866666666656,0.492866666666656,0.492866666666656,0.492866666666656,-0.492866666666656,-0.507133333333344,-0.212866666666656,-0.48713333333334397,0.06,-0.01,-0.53304166666666,-0.9767487500000115,-1.4597904166666715,2000-06-09,19.4027397260274,5,0.34737095567833487,0.2169910823475051,0.2169910823475051,0.2327681447469968,0.11534115862536165,0.14404148545133177,1.9677363768840521,0.22696099357907787
5,2019-11-02,Barrett Hayton,home,Arizona Coyotes,Colorado Avalanche,C,14.366666666667,0,1,0,0.11,0,1,1,0,1,1,0,0.45,0.53,20192020,0.514733333333344,0.514733333333344,0.514733333333344,0.514733333333344,0.48526666666665597,0.514733333333344,-0.06473333333334402,-0.015266666666655992,0.755,-0.01,0.18454166666665994,0.2491212500000114,1.1786629166666713,2000-06-09,19.410958904109588,6,0.21965949247555164,0.2816843091093093,0.2816843091093093,0.29742933359095425,0.11424866984803925,0.1414188518375161,1.960237199299116,0.22395449260656983
6,2019-11-04,Barrett Hayton,away,Arizona Coyotes,Edmonton Oilers,C,12.466666666667,0,0,0,0.04,0,0,0,0,0,0,2,0.21,0.88,20192020,0.453933333333344,0.453933333333344,0.453933333333344,0.453933333333344,-0.453933333333344,-1.546066666666656,-0.24393333333334402,-0.426066666666656,0.02,0.0,-0.55245833333334,-1.2858587499999885,-1.8183170833333286,2000-06-09,19.416438356164385,7,0.28329795409761566,0.1474511437815478,0.1474511437815478,0.16247915030411855,0.11316590607488329,0.1389625233068771,1.9552796514930648,0.2212709933909947
7,2019-11-05,Barrett Hayton,away,Arizona Coyotes,Calgary Flames,C,9.0833333333333,0,0,0,0.11,0,2,0,0,0,1,0,0.3,0.44,20192020,0.3456666666666656,0.3456666666666656,0.3456666666666656,0.3456666666666656,0.6543333333333343,0.3456666666666656,-0.045666666666665634,-0.09433333333333438,0.055,-0.3,0.19645833333333396,0.2214312499999988,0.17288958333333276,2000-06-09,19.41917808219178,8,0.15204663666507523,0.14900224952165858,0.14900224952165858,0.16835886187060117,0.1120621954630669,0.13660471135318528,1.952813327668297,0.2188365488280468
8,2019-11-07,Barrett Hayton,home,Arizona Coyotes,Columbus Blue Jackets,C,7.4,0,0,0,0.02,0,1,0,0,0,0,1,0.24,0.52,20192020,0.2918,0.2918,0.2918,0.2918,-0.2918,-0.7081999999999999,-0.05180000000000001,-0.22820000000000001,0.01,-0.15,-0.43237500000000006,-0.40963874999999994,-0.98201375,2000-06-09,19.424657534246574,9,0.1532740198509888,0.08298449921086985,0.08298449921086985,0.09083071599775204,0.11084222556214876,0.1341616884798948,1.9479053809425915,0.21591016760816203
9,2019-11-21,Barrett Hayton,home,Arizona Coyotes,Toronto Maple Leafs,C,11.583333333333,0,0,0,0.39,0,0,0,1,1,0,0,0.44,0.18,20192020,0.425666666666656,0.425666666666656,0.425666666666656,0.425666666666656,-0.425666666666656,0.425666666666656,0.014333333333344023,0.245666666666656,0.195,0.0,-0.39104166666665996,0.7489312499999885,0.5528895833333285,2000-06-09,19.46301369863014,10,0.08991000294610244,0.10932514258273869,0.10932514258273869,0.0793605661516976,0.10949488406744072,0.13158642823876046,1.9144473877984673,0.2096221947802079
