,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2007-10-29,Dan Boyle,away,Tampa Bay Lightning,New York Rangers,D,11.633333333333,0,0,0,0.15,0,0,0,0,0,0,0,0.19,0.03,20072008,0.427266666666656,0.427266666666656,0.427266666666656,0.427266666666656,-0.427266666666656,0.427266666666656,-0.23726666666665602,0.397266666666656,0.075,0.0,-0.873266666666656,1.5951958333333178,0.7969291666666618,1976-07-12,31.317808219178083,487,0.0,0.7864458506061078,0.7864458506061078,0.8944365254512726,0.8104150787344938,0.8625781206424503,1.0,0.8104150787344938
1,2007-10-31,Dan Boyle,away,Tampa Bay Lightning,New Jersey Devils,D,20.416666666667,0,0,0,0.06,2,0,0,0,0,0,3,0.25,0.56,20072008,0.708333333333344,0.708333333333344,0.708333333333344,0.708333333333344,-0.708333333333344,-2.291666666666656,-0.45833333333334403,0.14833333333334398,0.13,0.0,-1.058333333333344,-0.9447708333333176,-1.8731041666666615,1976-07-12,31.323287671232876,488,0.7969291666666618,-0.5352075115458039,-0.5352075115458039,-0.6379427659462609,0.8122357208929415,0.8637953734075695,1.0,0.8122357208929415
2,2007-11-01,Dan Boyle,away,Tampa Bay Lightning,New York Islanders,D,26.3,0,0,0,0.16,1,0,0,0,0,0,1,0.6,0.94,20072008,0.8966000000000001,0.8966000000000001,0.8966000000000001,0.8966000000000001,-0.8966000000000001,-0.10339999999999994,-0.2966000000000001,-0.04339999999999988,0.13,0.0,-0.6866000000000001,-0.3981374999999996,-0.9547374999999997,1976-07-12,31.326027397260273,489,-0.5406354565062099,-0.6746699407505012,-0.6746699407505012,-0.8452830990936325,0.814055378926089,0.8650363040841879,1.0,0.814055378926089
3,2007-11-03,Dan Boyle,home,Tampa Bay Lightning,Atlanta Thrashers,D,28.466666666667,0,0,0,0.3,2,0,0,0,0,0,0,1.11,0.14,20072008,0.9659333333333441,0.9659333333333441,0.9659333333333441,0.9659333333333441,-0.9659333333333441,0.9659333333333441,0.14406666666665602,0.8259333333333441,0.25,0.0,0.06006666666665594,2.116529166666682,2.426595833333338,1976-07-12,31.33150684931507,490,-0.6790207879982143,0.10083105343688414,0.10083105343688414,0.12443465495551805,0.8158736842779267,0.8663037885533496,1.0,0.8158736842779267
4,2008-01-24,Dan Boyle,home,Tampa Bay Lightning,Ottawa Senators,D,24.416666666667,2,0,0,0.36,3,0,0,0,0,2,1,0.54,0.4,20072008,0.836333333333344,0.836333333333344,0.836333333333344,0.836333333333344,1.163666666666656,-0.16366666666665597,-0.296333333333344,0.436333333333344,1.83,0.0,0.077666666666656,0.757229166666682,2.664895833333338,1976-07-12,31.556164383561644,491,0.1010921367070352,0.6154036711551044,0.6154036711551044,0.553524755188938,0.8176903030593964,0.8676002955288026,1.0,0.8176903030593964
5,2008-01-29,Dan Boyle,home,Tampa Bay Lightning,Buffalo Sabres,D,29.433333333333,0,2,0,0.07,0,0,0,0,0,0,2,0.87,0.37,20072008,0.996866666666656,0.996866666666656,0.996866666666656,0.996866666666656,-0.996866666666656,-1.003133333333344,-0.12686666666665602,0.626866666666656,1.4349999999999998,0.0,-0.35486666666665606,0.4819958333333181,1.562129166666662,1976-07-12,31.56986301369863,492,0.6832114860171208,0.7743073349036158,0.7743073349036158,0.7962344197865261,0.8195049360936421,0.8689279039983616,1.0,0.8195049360936421
6,2008-01-31,Dan Boyle,home,Tampa Bay Lightning,Vancouver Canucks,D,27.133333333333,0,0,0,0.12,5,0,0,0,0,1,1,0.73,0.51,20072008,0.923266666666656,0.923266666666656,0.923266666666656,0.923266666666656,0.07673333333334398,-0.07673333333334398,-0.19326666666665604,0.413266666666656,0.31,0.0,-0.10526666666665607,0.6291958333333181,0.833929166666662,1976-07-12,31.575342465753426,493,0.8471143962364105,0.7829206038214471,0.7829206038214471,0.8239009088365652,0.8213173184034386,0.8702883243786563,1.0,0.8213173184034386
7,2008-02-02,Dan Boyle,home,Tampa Bay Lightning,Florida Panthers,D,24.933333333333,0,1,0,0.2,1,3,1,0,0,0,1,0.87,0.7,20072008,0.852866666666656,0.852866666666656,0.852866666666656,0.852866666666656,-0.852866666666656,-0.147133333333344,0.017133333333343992,0.15286666666665605,0.85,-0.3,-0.210866666666656,0.09099583333331829,0.43012916666666234,1976-07-12,31.58082191780822,494,0.8450353624657035,0.7381151861382202,0.7381151861382202,0.7884677362661882,0.8231272182560605,0.8716829222636296,1.0,0.8231272182560605
8,2008-02-05,Dan Boyle,away,Tampa Bay Lightning,St Louis Blues,D,25.016666666667,0,0,1,0.13,2,1,0,0,0,2,1,0.55,0.9,20072008,0.855533333333344,0.855533333333344,0.855533333333344,0.855533333333344,1.144466666666656,-0.14446666666665597,-0.305533333333344,-0.044466666666655996,0.715,-0.15,0.07446666666665602,-0.3651708333333179,0.27429583333333807,1976-07-12,31.589041095890412,495,0.7883374322292291,0.6854772655387166,0.6854772655387166,0.7254573099083405,0.8249344358685289,0.8731127438088062,1.0,0.8249344358685289
9,2008-02-07,Dan Boyle,away,Tampa Bay Lightning,Nashville Predators,D,25.866666666667,0,0,1,0.03,2,1,0,0,0,1,0,0.7,0.75,20072008,0.8827333333333441,0.8827333333333441,0.8827333333333441,0.8827333333333441,0.11726666666665586,0.8827333333333441,-0.18273333333334418,0.13273333333334414,0.665,-0.15,-0.11273333333334423,0.5939291666666824,0.9961958333333382,1976-07-12,31.594520547945205,496,0.7262255342170859,0.7173998766357542,0.7173998766357542,0.7330246084991761,0.8267388018634505,0.8745785419486474,1.0,0.8267388018634505
