,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2014-10-14,Darnell Nurse,away,Edmonton Oilers,Los Angeles Kings,D,18.066666666667,0,0,0,0.02,0,0,0,0,0,1,2,1.1,0.97,20142015,0.6331333333333441,0.6331333333333441,0.6331333333333441,0.6331333333333441,0.3668666666666559,-1.366866666666656,0.466866666666656,-0.3368666666666559,0.01,0.0,0.7768666666666562,-1.420870833333318,-0.6340041666666618,1995-02-04,19.704109589041096,1,0.0,-0.059595863406836334,-0.059595863406836334,-0.06911058650133983,-0.22171821135768174,-0.11995398188613443,1.734967355822747,-0.1277938807399288
1,2014-10-15,Darnell Nurse,away,Edmonton Oilers,Arizona Coyotes,D,15.916666666667,0,0,0,0.0,0,0,0,0,0,1,2,0.59,1.32,20142015,0.564333333333344,0.564333333333344,0.564333333333344,0.564333333333344,0.435666666666656,-1.435666666666656,0.025666666666655957,-0.755666666666656,0.0,0.0,0.02966666666665585,-2.324770833333318,-2.295104166666662,1995-02-04,19.706849315068492,2,-0.05984448051425628,-0.2535681027454778,-0.2535681027454778,-0.3022472279971233,-0.22249087578751703,-0.1236922006705714,1.7331902910515788,-0.1283707143619672
2,2015-10-27,Darnell Nurse,away,Edmonton Oilers,Minnesota Wild,D,19.333333333333,1,0,0,0.03,2,0,0,0,0,2,1,0.42,0.59,20152016,0.6736666666666561,0.6736666666666561,0.6736666666666561,0.6736666666666561,1.326333333333344,-0.3263333333333439,-0.2536666666666561,0.08366666666665612,0.865,0.0,0.048333333333343886,0.08639583333331835,0.9997291666666622,1995-02-04,20.73972602739726,3,-0.25297222351124166,-0.15242883614186936,-0.15242883614186936,-0.030781779302656992,-0.22321381056506528,-0.12737941595961325,1.3069923909796575,-0.17078432292766077
3,2015-10-29,Darnell Nurse,home,Edmonton Oilers,Montreal Canadiens,D,19.033333333333,0,1,0,0.03,2,0,0,0,0,1,0,0.67,0.29,20152016,0.6640666666666561,0.6640666666666561,0.6640666666666561,0.6640666666666561,0.33593333333334385,0.6640666666666561,0.005933333333343893,0.37406666666665617,0.815,0.0,0.05793333333334394,1.3375958333333182,2.210529166666662,1995-02-04,20.745205479452054,4,-0.06420812725252942,0.026068406034393837,0.026068406034393837,0.0284411158133563,-0.2238829084322427,-0.13100318646640954,1.3055871152333045,-0.1714806356619378
4,2015-10-31,Darnell Nurse,home,Edmonton Oilers,Calgary Flames,D,18.45,0,0,0,0.0,1,0,0,0,0,1,2,0.18,0.77,20152016,0.6454000000000001,0.6454000000000001,0.6454000000000001,0.6454000000000001,0.3545999999999999,-1.3546,-0.4654000000000001,-0.12459999999999993,0.05,0.0,-0.7074,-0.9432374999999997,-1.6006374999999997,1995-02-04,20.75068493150685,5,0.23466488364680954,-0.08960627169785385,-0.08960627169785385,-0.11302981307010858,-0.22449478849517174,-0.13455272358470613,1.3041878200052255,-0.17213378706011245
5,2015-11-03,Darnell Nurse,home,Edmonton Oilers,Philadelphia Flyers,D,20.0,0,0,0,0.13,0,0,0,0,0,1,1,1.06,0.57,20152016,0.6950000000000001,0.6950000000000001,0.6950000000000001,0.6950000000000001,0.30499999999999994,-0.30499999999999994,0.365,0.1250000000000001,0.065,0.0,0.651,0.16306250000000033,0.8790625000000003,1995-02-04,20.75890410958904,6,0.020811338072700507,-0.024442349590377943,-0.024442349590377943,-0.028431633376285632,-0.22504675741309807,-0.13801882501541501,1.3021000220364631,-0.17283369449693167
6,2015-11-06,Darnell Nurse,home,Edmonton Oilers,Pittsburgh Penguins,D,20.833333333333,0,0,0,0.04,2,0,0,0,0,0,1,0.65,0.77,20152016,0.7216666666666561,0.7216666666666561,0.7216666666666561,0.7216666666666561,-0.7216666666666561,-0.27833333333334387,-0.07166666666665611,-0.048333333333343886,0.12000000000000001,0.0,-0.4316666666666561,-0.2586041666666816,-0.5702708333333377,1995-02-04,20.767123287671232,7,0.11084031269290898,-0.0593319860270697,-0.0593319860270697,-0.06594312179827069,-0.22553676341828038,-0.1413937900332491,1.3000255046881488,-0.17348641438567955
7,2015-11-08,Darnell Nurse,away,Edmonton Oilers,Chicago Blackhawks,D,20.383333333333,0,0,1,0.09,0,1,0,0,0,0,0,0.65,0.24,20152016,0.707266666666656,0.707266666666656,0.707266666666656,0.707266666666656,-0.707266666666656,0.707266666666656,-0.05726666666665603,0.46726666666665606,0.5950000000000001,-0.15,-0.417266666666656,1.514695833333318,1.542429166666662,1995-02-04,20.77260273972603,8,0.04584027963585731,0.038335204335452636,0.038335204335452636,0.04466749681573781,-0.22596334573196558,-0.14467132199008337,1.2986498199192982,-0.17399867328823684
8,2015-11-11,Darnell Nurse,away,Edmonton Oilers,Anaheim Ducks,D,20.216666666667,0,0,1,0.16,1,0,0,0,0,0,1,0.5,0.55,20152016,0.7019333333333441,0.7019333333333441,0.7019333333333441,0.7019333333333441,-0.7019333333333441,-0.29806666666665593,-0.20193333333334407,0.15193333333334402,0.68,0.0,-0.6519333333333441,0.21902916666668204,0.24709583333333796,1995-02-04,20.78082191780822,9,0.17667578849749638,0.050520626191318856,0.050520626191318856,0.05987909277014512,-0.22632558150850937,-0.147846422813241,1.29659720673432,-0.17455350075799195
9,2015-11-12,Darnell Nurse,away,Edmonton Oilers,Arizona Coyotes,D,17.216666666667,0,0,0,0.01,3,0,0,0,0,0,2,0.28,0.81,20152016,0.605933333333344,0.605933333333344,0.605933333333344,0.605933333333344,-0.605933333333344,-1.3940666666666561,-0.32593333333334396,-0.20406666666665607,0.15500000000000003,0.0,-0.9079333333333439,-1.091970833333318,-1.844904166666662,1995-02-04,20.783561643835615,10,0.18236703369170626,-0.055727869928079134,-0.055727869928079134,-0.0649859201553984,-0.2266230320349116,-0.15091528344774624,1.2959158976088907,-0.17487479893799926
